product_id,reporting_date,country_code,units,price,sales,cogs,discounts,refunds,advertising_fees,returns,sde,fees
38,2022-09-21,de,10,42.178000000000004,421.78,-122.1,-1.68,-36.01,-40.42,2.0,107.81,-113.76
8,2022-09-21,it,3,20.48,61.44,-16.71,0.0,-18.83,-9.2,,-10.69,-27.39
44,2022-09-21,de,24,17.070833333,409.7,-108.96,-6.39,-43.2,-100.03,1.0,11.89,-143.77
12,2022-09-21,pl,1,24.92,24.92,-3.53,0.0,,,,17.14,-4.25
34,2022-09-21,us,9,14.967777778,134.71,-26.53,-1.51,,-29.42,,25.18,-52.07
5,2022-09-21,es,2,21.06,42.12,-10.94,-0.82,,-7.03,,6.99,-16.34
21,2022-09-22,us,12,37.675833333,452.11,-57.67,-15.08,-67.43,-84.77,4.0,158.76,-73.21
49,2022-09-22,de,1,9.24,9.24,-4.44,0.0,,-6.39,,-5.5,-3.9099999999999997
24,2022-09-22,de,27,33.889259259,915.01,-298.89,-7.55,-85.77,-153.6,3.0,144.02,-247.32
22,2022-09-22,es,1,24.79,24.79,-4.67,-1.24,,-6.31,,4.01,-8.56
20,2022-09-22,uk,2,28.64,57.28,-11.72,0.0,,-30.74,,-2.55,-17.369999999999997
22,2022-09-22,us,12,38.9825,467.79,-110.72,-16.78,-32.85,-66.4,2.0,102.35,-147.92000000000002
37,2022-09-22,de,13,24.097692308000003,313.27,-91.78,-12.42,,-48.33,,70.04,-90.7
39,2022-09-22,de,1,15.12,15.12,-2.57,0.0,,-3.56,,3.2,-5.79
18,2022-09-22,de,25,34.1808,854.52,-143.0,-14.54,-286.94,-14.42,12.0,189.58,-211.76000000000002
54,2022-09-22,fr,3,14.99,44.97,-12.6,0.0,,-1.96,,10.12,-20.29
18,2022-09-22,fr,2,29.16,58.32,-11.44,0.0,,-7.36,,16.38,-23.14
8,2022-09-22,de,12,21.8425,262.11,-66.84,-4.41,,-20.55,2.0,116.61,-64.84
8,2022-09-22,es,1,20.65,20.65,-5.57,0.0,,-3.19,,5.9,-5.99
52,2022-09-22,de,4,16.8,67.2,-23.6,0.0,,-1.39,,17.85,-24.36
2,2022-09-22,fr,2,49.99,99.98,-34.5,0.0,,-4.75,,25.7,-35.03
13,2022-09-22,us,2,50.575,101.15,-37.29,-6.29,-44.7,-58.4,1.0,-36.39,9.139999999999993
5,2022-09-22,de,2,21.8,43.6,-10.94,-0.8,,-7.63,,12.77,-11.46
8,2022-09-22,fr,3,20.82,62.46,-16.71,0.0,,-5.4,,18.63,-21.72
25,2022-09-22,it,1,20.48,20.48,-7.36,0.0,,,,5.86,-7.26
36,2022-09-22,de,7,15.96,111.72,-30.17,0.0,-13.68,-17.92,1.0,12.68,-41.58
43,2022-09-22,de,24,17.115833333,410.78,-108.96,-7.36,,-97.43,4.0,70.39,-140.26000000000002
51,2022-09-22,de,6,16.8,100.8,-35.4,-3.84,,-2.08,,25.67,-33.81
3,2022-09-22,de,3,54.046666667,162.14,-48.36,-4.89,,-23.71,,43.35,-41.83
11,2022-09-22,nl,1,15.69,15.69,-1.94,0.0,,-0.02,,8.33,-5.4
22,2022-09-22,uk,2,28.64,57.28,-9.34,0.0,-24.43,-30.74,,-24.21,-16.98
18,2022-09-22,nl,1,28.92,28.92,-5.72,0.0,-24.72,,,-10.72,-9.2
18,2022-09-22,es,3,26.16,78.48,-17.16,-5.36,,-18.94,,9.47,-27.55
32,2022-09-22,de,43,23.601860465,1014.88,-196.94,-22.87,,-89.38,5.0,359.53,-359.9
8,2022-09-22,it,2,20.48,40.96,-11.14,-1.02,,-5.42,,10.56,-12.82
6,2022-09-22,it,1,20.48,20.48,-4.95,0.0,,-0.07,,9.0,-6.460000000000001
34,2022-09-22,de,12,8.39,100.68,-25.08,-1.74,-7.19,-21.34,1.0,13.39,-34.03
6,2022-09-22,de,1,21.89,21.89,-4.95,0.0,,-2.66,,8.85,-5.43
2,2022-09-22,it,1,52.44,52.44,-17.25,-3.27,,-26.37,,-10.69,-16.240000000000002
18,2022-09-22,us,24,39.890833333,957.38,-192.55,-65.55,-156.75,-132.79,6.0,151.85,-273.94
22,2022-09-22,fr,2,29.16,58.32,-9.34,0.0,,-7.36,1.0,18.92,-22.7
9,2022-09-22,nl,1,8.26,8.26,-1.56,0.0,,,,2.65,-4.05
56,2022-09-22,de,1,0.0,0.0,-9.5,0.0,-23.27,,,-39.71,-6.9399999999999995
34,2022-09-22,fr,8,8.32,66.56,-16.72,0.0,,-5.22,,18.11,-26.509999999999998
4,2022-09-22,it,1,20.48,20.48,-5.53,0.0,,-2.82,,5.04,-7.09
2,2022-09-22,de,2,54.61,109.22,-34.5,-3.18,,-15.8,,26.43,-29.310000000000002
32,2022-09-22,uk,4,23.86,95.44,-18.32,0.0,,-21.76,,21.99,-33.37
46,2022-09-22,de,2,18.48,36.96,-8.2,0.0,,-20.13,1.0,1.95,-10.78
19,2022-09-22,de,1,50.41,50.41,-14.64,-2.97,,-7.9,,11.45,-13.450000000000001
45,2022-09-22,es,1,18.17,18.17,-4.0,-2.48,,-1.37,,4.48,-5.84
4,2022-09-22,es,3,20.65,61.95,-16.59,0.0,,-3.4,,17.54,-24.42
44,2022-09-22,de,23,16.998695652000002,390.97,-104.42,-4.58,,-93.37,1.0,61.65,-131.49
6,2022-09-22,fr,1,22.9,22.9,-4.95,-2.08,,-0.99,,7.64,-7.24
33,2022-09-22,de,2,8.39,16.78,-1.76,0.0,,-6.73,,2.59,-5.7
7,2022-09-22,de,6,22.305,133.83,-31.08,-2.79,,-15.99,3.0,67.11,-32.400000000000006
7,2022-09-22,es,1,20.65,20.65,-5.18,0.0,,-4.43,,5.05,-5.99
20,2022-09-22,fr,1,29.16,29.16,-5.86,0.0,,-3.68,,8.05,-11.57
18,2022-09-22,it,2,28.68,57.36,-11.44,-1.43,,-32.13,,-9.25,-21.61
20,2022-09-22,us,9,39.107777778,351.97,-65.83,-16.28,-31.21,-49.8,,113.81,-75.04
11,2022-09-22,de,5,15.12,75.6,-9.7,0.0,,-17.8,,28.82,-19.28
41,2022-09-22,de,1,16.79,16.79,-6.95,0.0,,-0.7,,3.03,-6.109999999999999
53,2022-09-22,de,3,16.78,50.34,-16.41,-1.18,,-1.04,,15.04,-16.67
55,2022-09-22,de,2,11.76,23.52,-13.96,-1.05,,-6.73,1.0,-5.96,-14.719999999999999
34,2022-09-22,es,3,8.26,24.78,-6.27,-0.83,,-0.9,,7.47,-9.31
35,2022-09-22,de,1,26.88,26.88,-3.96,0.0,,-2.56,,27.5,7.14
18,2022-09-22,uk,2,30.78,61.56,-11.44,-4.29,,-30.74,,-2.28,-17.369999999999997
17,2022-09-22,us,32,41.92375,1341.56,-195.22,-70.75,-133.13,-246.61,3.0,464.9,-230.95000000000002
1,2022-09-22,de,5,52.99,264.95,-76.35,-10.58,,-39.51,,69.52,-68.99000000000001
0,2022-09-22,de,3,53.77,161.31,-49.14,-1.55,,-23.71,,44.81,-42.1
34,2022-09-22,us,9,15.165555556,136.49,-26.59,0.0,-25.92,-25.33,,94.71,36.06
22,2022-09-22,it,1,28.68,28.68,-4.67,-1.43,,-16.07,,-3.55,-10.059999999999999
9,2022-09-22,de,14,8.664285714,121.3,-21.84,-3.77,-7.19,-15.73,,15.87,-56.900000000000006
40,2022-09-22,de,16,17.17125,274.74,-111.2,-8.57,,-11.23,1.0,53.69,-97.0
20,2022-09-22,de,14,34.501428571,483.02,-82.04,-12.51,-28.77,-8.08,5.0,218.11,-145.23
5,2022-09-22,es,1,20.65,20.65,-5.47,-1.03,,-1.13,,5.07,-7.95
45,2022-09-22,de,1,18.48,18.48,-4.0,0.0,,-10.06,1.0,3.03,-5.39
38,2022-09-22,de,10,42.122,421.22,-122.1,-7.62,,-56.89,1.0,128.85,-105.75999999999999
34,2022-09-22,it,7,8.19,57.33,-14.63,-1.23,,-6.59,,11.98,-22.9
26,2022-09-22,us,35,41.620857143,1456.73,-234.77,-77.75,-169.45,-269.73,3.0,327.88,-377.15
22,2022-09-22,de,13,33.867692308,440.28,-60.71,-3.35,-172.82,-7.5,4.0,69.7,-126.19999999999999
4,2022-09-22,de,8,21.84,174.72,-44.24,-6.8,-95.89,-30.51,3.0,-31.31,-45.18
19,2022-09-22,fr,1,51.02,51.02,-14.64,-1.03,,-2.38,,17.35,-15.620000000000001
54,2022-09-22,de,13,15.470769230999998,201.12,-54.6,-13.81,,-23.12,,46.99,-62.599999999999994
25,2022-09-22,de,42,22.119761905,929.03,-309.12,-10.9,,-125.88,,192.6,-290.53000000000003
0,2022-09-22,fr,1,54.15,54.15,-16.38,-4.16,,-2.38,,14.99,-16.24
45,2022-09-23,de,1,18.48,18.48,-4.0,0.0,-17.07,-11.2,2.0,-11.18,-5.39
20,2022-09-23,mx,2,41.465,82.93,-14.82,0.0,,,,33.69,-34.42
46,2022-09-23,de,1,18.48,18.48,-4.1,0.0,,-11.2,3.0,10.09,-5.39
34,2022-09-23,de,10,8.39,83.9,-20.9,-3.66,-6.75,-25.07,1.0,1.4,-28.21
34,2022-09-23,es,2,9.495,18.99,-4.18,-2.88,,-0.53,,5.17,-6.23
11,2022-09-23,es,1,15.69,15.69,-1.94,0.0,,,,7.35,-6.4
36,2022-09-23,de,17,16.198235294,275.37,-73.27,-4.05,-13.68,-19.77,,63.62,-100.98
6,2022-09-23,de,1,21.84,21.84,-4.95,0.0,,-8.97,1.0,7.47,-5.4
3,2022-09-23,de,4,52.93,211.72,-64.48,-3.29,,-26.23,2.0,94.23,-55.730000000000004
13,2022-09-23,us,2,51.25,102.5,-37.79,-3.21,,-44.26,,-11.78,-29.02
32,2022-09-23,uk,9,23.841111111,214.57,-41.22,-2.13,,-18.8,,78.14,-74.28
22,2022-09-23,fr,1,29.16,29.16,-4.67,0.0,-24.83,-8.34,,-20.01,-11.33
56,2022-09-23,de,3,16.793333333,50.38,-28.5,-1.71,,-0.84,1.0,10.57,-18.259999999999998
22,2022-09-23,us,9,39.232222222,353.09,-84.15,-9.09,-99.87,-56.2,1.0,84.8,-18.97999999999999
24,2022-09-23,de,21,33.809047619,709.99,-232.47,-4.18,-57.58,-99.75,1.0,122.97,-193.04
34,2022-09-23,fr,5,8.32,41.6,-10.45,0.0,,-12.86,,1.57,-16.72
40,2022-09-23,de,9,16.873333332999998,151.86,-62.55,-2.63,,-8.34,,-3.07,-81.41
8,2022-09-23,de,2,21.84,43.68,-11.14,-0.74,-20.16,-10.46,1.0,-4.02,-10.77
12,2022-09-23,it,1,24.58,24.58,-3.53,0.0,,,,12.65,-8.4
18,2022-09-23,de,28,33.958928571,950.85,-160.16,-10.06,-28.48,-19.33,6.0,465.6,-272.94
18,2022-09-23,us,22,39.784090909,875.25,-178.86,-40.1,-95.58,-137.38,4.0,270.32,-161.14000000000004
9,2022-09-23,de,16,8.70375,139.26,-24.96,-5.03,,-18.82,1.0,32.09,-59.92
18,2022-09-23,nl,2,29.95,59.9,-11.44,-2.06,,-2.42,,25.58,-18.4
32,2022-09-23,fr,1,23.32,23.32,-4.58,0.0,,-0.86,,4.18,-13.700000000000001
18,2022-09-23,it,2,28.68,57.36,-11.44,0.0,,-12.75,,11.29,-21.880000000000003
20,2022-09-23,it,3,29.493333333000002,88.48,-17.58,-2.44,,-19.13,,16.51,-32.82
2,2022-09-23,de,4,57.1225,228.49,-69.0,-13.26,,-26.23,,61.09,-58.91
39,2022-09-23,de,4,15.1475,60.59,-10.28,0.0,,-10.01,,17.14,-23.16
34,2022-09-23,it,8,8.46625,67.73,-16.72,-3.03,,-4.33,,17.6,-26.05
47,2022-09-23,de,1,25.2,25.2,-3.88,0.0,,-2.5,,11.23,-7.59
25,2022-09-23,de,28,22.471071429000002,629.19,-206.08,-17.59,-18.72,-89.15,1.0,99.1,-198.55
43,2022-09-23,de,28,17.016785714,476.47,-127.12,-7.27,-28.8,-97.7,1.0,49.76,-170.36
52,2022-09-23,de,6,17.08,102.48,-35.4,-6.51,,-2.52,,22.11,-35.94
11,2022-09-23,de,4,15.215,60.86,-7.76,-0.37,-12.32,-10.01,1.0,10.75,-21.59
0,2022-09-23,de,1,53.77,53.77,-16.38,-1.78,,-6.56,,15.11,-13.94
38,2022-09-23,de,7,42.25,295.75,-85.47,-6.33,-36.01,-33.25,1.0,60.62,-74.07
34,2022-09-23,us,4,15.6575,62.63,-11.97,-1.16,,-15.6,,10.16,-23.740000000000002
18,2022-09-23,es,1,24.79,24.79,-5.72,0.0,,-7.2,1.0,2.61,-9.26
21,2022-09-23,us,16,41.209375,659.35,-77.92,-21.04,-105.13,-80.53,6.0,345.42,-34.17999999999998
18,2022-09-23,fr,1,29.16,29.16,-5.72,0.0,,-8.34,,4.43,-10.67
22,2022-09-23,uk,1,28.33,28.33,-4.67,0.0,,-10.01,,5.25,-8.4
17,2022-09-23,us,37,41.780810811,1545.89,-228.74,-73.35,-343.42,-186.23,12.0,731.75,-13.310000000000002
26,2022-09-23,us,60,42.246833333000005,2534.81,-407.83,-148.77,-341.66,-302.0,6.0,901.79,-439.56000000000006
20,2022-09-23,us,7,39.951428571,279.66,-51.89,-12.17,,-43.71,2.0,171.59,-0.29999999999999716
1,2022-09-23,de,3,52.09,156.27,-45.81,-6.11,,-19.67,,43.49,-41.19
37,2022-09-23,de,3,23.52,70.56,-21.18,0.0,,-41.92,,-13.6,-21.060000000000002
6,2022-09-23,es,1,20.65,20.65,-4.95,0.0,,-4.55,,5.16,-5.99
5,2022-09-23,de,1,23.52,23.52,-5.47,-3.41,,-7.42,2.0,12.55,-5.609999999999999
51,2022-09-23,de,4,16.8,67.2,-23.6,-2.61,,-1.68,,16.77,-22.54
7,2022-09-23,de,1,21.84,21.84,-5.18,0.0,,-8.97,,2.29,-5.4
20,2022-09-23,uk,2,28.335,56.67,-11.72,0.0,,-20.02,,7.74,-17.19
53,2022-09-23,de,3,16.8,50.4,-16.41,-1.13,,-1.26,,15.1,-16.5
4,2022-09-23,de,3,21.84,65.52,-16.59,-1.38,,-22.27,,8.25,-17.03
4,2022-09-23,es,1,20.65,20.65,-5.53,0.0,-17.56,-6.17,,-16.75,-8.14
11,2022-09-23,fr,1,15.82,15.82,-1.94,0.0,,-1.78,,4.83,-7.27
54,2022-09-23,de,7,15.12,105.84,-29.4,-3.17,,-17.55,1.0,19.85,-40.07
20,2022-09-23,es,1,26.43,26.43,-5.86,-1.64,,-7.2,,2.47,-9.26
33,2022-09-23,de,3,8.39,25.17,-2.64,0.0,,-5.81,,8.16,-8.559999999999999
22,2022-09-23,de,2,33.61,67.22,-9.34,0.0,,-1.38,1.0,41.77,-19.4
44,2022-09-23,de,19,16.914210525999998,321.37,-86.26,-2.14,-14.4,-66.3,1.0,48.83,-107.98
12,2022-09-23,de,2,25.2,50.4,-7.06,0.0,,-5.01,,23.91,-14.42
32,2022-09-23,de,31,23.62483871,732.37,-141.98,-17.44,,-86.78,3.0,240.75,-259.15999999999997
20,2022-09-23,de,6,34.208333333,205.25,-35.16,-3.35,,-4.14,8.0,152.92,-44.84
54,2022-09-23,fr,4,16.2375,64.95,-16.8,-4.99,,-10.28,,2.21,-30.67
18,2022-09-23,uk,6,28.333333333000002,170.0,-34.32,0.0,,-60.07,,24.05,-51.56
21,2022-09-24,us,5,42.172,210.86,-24.38,-10.84,,-30.81,,80.58,-64.25
32,2022-09-24,uk,6,23.488333333000003,140.93,-27.48,0.0,,-22.45,,41.72,-49.28
0,2022-09-24,de,2,55.445,110.89,-32.76,-6.68,,-20.92,,22.66,-27.87
33,2022-09-24,de,2,8.39,16.78,-1.76,0.0,,-5.93,,3.39,-5.7
20,2022-09-24,de,6,33.89,203.34,-35.16,-1.68,-82.89,-5.14,1.0,22.11,-62.22
39,2022-09-24,de,3,15.12,45.36,-7.71,0.0,,-10.56,,9.72,-17.369999999999997
18,2022-09-24,it,1,28.68,28.68,-5.72,0.0,-22.82,-18.46,1.0,-29.26,-10.940000000000001
8,2022-09-24,it,2,20.48,40.96,-11.14,-1.02,,-6.56,,9.42,-12.82
32,2022-09-24,de,35,23.718857143,830.16,-160.3,-30.73,-62.46,-112.2,,171.99,-292.48
34,2022-09-24,fr,7,9.15,64.05,-14.63,-5.82,,-17.75,,2.47,-23.38
18,2022-09-24,us,29,39.915517240999996,1157.55,-236.08,-69.76,-96.67,-134.85,2.0,256.01,-364.18
18,2022-09-24,es,1,25.89,25.89,-5.72,-2.34,,-7.89,,0.91,-9.030000000000001
8,2022-09-24,es,1,20.65,20.65,-5.57,0.0,,-10.37,,-1.28,-5.99
22,2022-09-24,uk,1,28.19,28.19,-4.67,0.0,,-7.16,,8.0,-8.36
32,2022-09-24,it,2,22.94,45.88,-9.16,-1.15,,,,9.21,-26.36
21,2022-09-24,mx,1,44.61,44.61,-4.88,0.0,,,,22.9,-16.83
20,2022-09-24,fr,2,31.845,63.69,-11.72,-4.16,,-7.76,,17.81,-22.240000000000002
37,2022-09-24,de,10,23.851999999999997,238.52,-70.6,-6.83,-20.16,-65.37,,5.69,-69.87
18,2022-09-24,fr,2,29.16,58.32,-11.44,0.0,,-7.76,,15.98,-23.14
53,2022-09-24,de,1,17.92,17.92,-5.47,-1.12,-14.4,-0.47,,-9.25,-5.71
22,2022-09-24,es,1,24.79,24.79,-4.67,-1.24,,-7.89,,2.43,-8.56
17,2022-09-24,us,49,42.981428571,2106.09,-303.33,-160.15,-236.84,-301.94,4.0,546.78,-575.6199999999999
10,2022-09-24,de,2,15.12,30.24,-6.14,0.0,,-3.04,,10.24,-10.82
43,2022-09-24,de,19,17.155789474000002,325.96,-86.26,-6.71,-43.2,-121.11,2.0,-42.51,-115.73
3,2022-09-24,de,5,54.27,271.35,-80.6,-9.82,-89.06,-52.3,,-30.1,-69.67
32,2022-09-24,fr,1,23.32,23.32,-4.58,0.0,,-2.12,,2.92,-13.700000000000001
34,2022-09-24,us,13,15.797692308,205.37,-38.97,-5.32,0.0,-42.82,,40.99,-77.27000000000001
18,2022-09-24,nl,1,28.92,28.92,-5.72,0.0,,-0.43,1.0,19.29,-9.2
19,2022-09-24,de,1,50.41,50.41,-14.64,0.0,,-10.46,,11.59,-13.72
34,2022-09-24,de,14,8.748571429,122.48,-29.26,-9.96,-5.74,-29.96,,8.06,-39.5
22,2022-09-24,de,4,33.61,134.44,-18.68,0.0,-35.19,-3.43,1.0,38.34,-38.8
34,2022-09-24,es,1,8.26,8.26,-2.09,-0.41,-8.76,-2.17,,-8.25,-3.08
54,2022-09-24,de,7,15.358571429000001,107.51,-29.4,-7.27,,-14.98,,22.03,-33.83
12,2022-09-24,de,2,26.04,52.08,-7.06,-1.68,,-7.04,,21.88,-14.42
20,2022-09-24,us,11,39.558181818,435.14,-81.64,-18.63,-31.67,-51.15,,99.72,-152.32999999999998
9,2022-09-24,de,9,8.528888889,76.76,-14.04,-1.25,,-13.67,1.0,15.51,-33.85
26,2022-09-24,us,49,41.992857143,2057.65,-333.51,-112.12,-414.04,-301.94,7.0,276.51,-639.9499999999999
45,2022-09-24,de,1,20.15,20.15,-4.0,-1.67,-17.07,-21.18,,-29.16,-5.39
34,2022-09-24,it,7,8.645714286,60.52,-14.63,-3.44,,-4.85,,14.97,-22.63
20,2022-09-24,es,1,24.79,24.79,-5.86,-1.24,,-7.89,,0.77,-9.030000000000001
1,2022-09-24,de,2,52.09,104.18,-30.54,-3.25,,-20.92,,21.95,-27.52
11,2022-09-24,fr,2,15.82,31.64,-3.88,0.0,-13.48,-1.52,,-1.78,-14.54
8,2022-09-24,fr,2,20.82,41.64,-11.14,0.0,,-7.36,,8.66,-14.48
1,2022-09-24,it,1,49.17,49.17,-15.27,0.0,,-20.58,,-2.04,-15.36
5,2022-09-24,de,2,22.05,44.1,-10.94,-2.02,,-12.58,,7.24,-11.32
36,2022-09-24,de,5,16.094,80.47,-21.55,-0.67,-13.79,-11.85,,2.91,-29.7
25,2022-09-24,de,19,22.016315789,418.31,-139.84,-6.18,-18.72,-83.88,,35.35,-134.34
18,2022-09-24,de,18,33.786111111,608.15,-102.96,-3.35,-206.3,-15.43,2.0,116.69,-169.14
22,2022-09-24,us,23,39.449565217,907.34,-215.34,-30.67,,-106.95,,266.83,-287.55
2,2022-09-24,de,1,54.61,54.61,-17.25,0.0,,-10.46,,12.1,-14.8
5,2022-09-24,es,1,20.65,20.65,-5.47,0.0,,-9.33,,-2.29,-8.14
47,2022-09-24,de,1,25.2,25.2,-3.88,0.0,,-3.52,,10.21,-7.59
4,2022-09-24,de,4,21.84,87.36,-22.12,-3.29,,-25.17,,14.14,-22.64
20,2022-09-24,uk,6,28.896666666999998,173.38,-35.16,-4.22,,-42.95,,39.74,-51.31
8,2022-09-24,de,2,21.84,43.68,-11.14,-1.38,-37.92,-18.49,,-35.95,-10.7
51,2022-09-24,de,3,16.8,50.4,-17.7,0.0,-13.96,-1.41,,0.2,-17.130000000000003
56,2022-09-24,de,1,25.19,25.19,-9.5,0.0,,-0.47,,9.5,-5.72
52,2022-09-24,de,6,16.8,100.8,-35.4,-4.31,-14.4,-2.82,,8.22,-35.65
40,2022-09-24,de,7,17.038571429,119.27,-48.65,-1.68,,-8.28,,-2.23,-62.89
6,2022-09-24,de,1,21.84,21.84,-4.95,0.0,,-6.36,,18.91,8.379999999999999
24,2022-09-24,de,31,33.780322581,1047.19,-343.17,-5.31,-28.81,-151.61,,233.35,-284.94
44,2022-09-24,de,19,16.85,320.15,-86.26,-0.84,-14.4,-121.11,,-10.95,-108.49000000000001
11,2022-09-24,de,2,15.96,31.92,-3.88,-1.68,,-7.04,,16.27,-3.0500000000000007
7,2022-09-24,de,2,21.84,43.68,-10.36,0.0,-20.18,-12.73,,-10.39,-10.8
35,2022-09-24,de,1,26.88,26.88,-3.96,0.0,,-2.37,,12.66,-7.89
38,2022-09-24,de,4,42.01,168.04,-48.84,0.0,,-19.56,,56.88,-42.76
18,2022-09-24,uk,7,29.398571429,205.79,-40.04,-8.44,-24.05,-50.11,,23.29,-59.86
54,2022-09-24,fr,1,14.99,14.99,-4.2,0.0,,-2.54,,0.04,-8.209999999999999
22,2022-09-24,it,1,28.68,28.68,-4.67,0.0,,-18.46,,-4.78,-10.33
26,2022-09-25,us,61,41.93147541,2557.82,-417.28,-119.04,-273.58,-368.52,13.0,637.14,-762.7800000000001
44,2022-09-25,de,45,16.976444444000002,763.94,-204.3,-10.24,-14.4,-203.8,1.0,79.11,-256.63
22,2022-09-25,fr,2,29.16,58.32,-9.34,0.0,,-6.92,1.0,19.4,-22.66
2,2022-09-25,de,2,54.61,109.22,-34.5,0.0,,-32.81,,12.31,-29.6
1,2022-09-25,fr,1,49.99,49.99,-15.27,0.0,,-7.53,,11.57,-15.620000000000001
33,2022-09-25,de,4,8.39,33.56,-3.52,0.0,,-8.93,,9.71,-11.4
38,2022-09-25,de,15,42.121333333,631.82,-183.15,-1.9,,-67.71,,218.59,-160.47
56,2022-09-25,de,1,25.19,25.19,-9.5,0.0,,-0.3,,9.67,-5.72
54,2022-09-25,fr,1,15.09,15.09,-4.2,0.0,,-1.86,,0.82,-8.209999999999999
32,2022-09-25,it,3,23.483333333,70.45,-13.74,-5.07,,,,12.28,-39.36
21,2022-09-25,us,29,41.480689655,1202.94,-142.13,-38.29,-35.27,-175.2,8.0,412.84,-399.21000000000004
22,2022-09-25,us,10,39.506,395.06,-94.1,-8.08,,-64.71,3.0,136.5,-110.49
11,2022-09-25,de,6,15.12,90.72,-11.64,0.0,-12.96,-15.4,,18.26,-32.46
18,2022-09-25,es,3,24.79,74.37,-17.16,-1.24,,-30.59,,-2.17,-27.55
32,2022-09-25,fr,5,23.32,116.6,-22.9,0.0,,-7.7,,17.5,-68.5
34,2022-09-25,fr,6,8.526666667,51.16,-12.54,-1.24,,-11.18,,6.16,-20.04
18,2022-09-25,us,34,39.772058824,1352.25,-278.19,-72.41,-31.83,-220.01,3.0,302.05,-447.76
18,2022-09-25,fr,3,30.546666666999997,91.64,-17.16,-4.16,,-10.38,,25.23,-34.71
0,2022-09-25,it,2,49.17,98.34,-32.76,-2.46,,-7.9,,24.78,-30.439999999999998
32,2022-09-25,de,59,23.824745763000003,1405.66,-270.22,-43.94,,-162.16,1.0,440.5,-493.41999999999996
20,2022-09-25,nl,1,28.92,28.92,-5.86,0.0,,-0.37,,13.49,-9.2
17,2022-09-25,us,40,42.20725,1688.29,-248.87,-92.04,-69.03,-241.65,6.0,528.78,-514.1400000000001
36,2022-09-25,de,9,16.157777778,145.42,-38.79,-1.67,,-17.26,,28.53,-59.169999999999995
24,2022-09-25,de,39,33.703076923000005,1314.42,-431.73,-3.64,-28.81,-176.05,1.0,340.1,-345.15999999999997
40,2022-09-25,de,19,17.196315789,326.73,-132.05,-10.23,,-13.45,,2.34,-168.66000000000003
34,2022-09-25,it,6,8.19,49.14,-12.54,-0.82,,-4.48,,11.39,-19.91
3,2022-09-25,de,4,53.7675,215.07,-64.48,-9.63,-45.67,-65.62,1.0,-9.71,-55.5
46,2022-09-25,it,1,16.39,16.39,-4.1,-0.82,,,,4.88,-6.59
22,2022-09-25,de,6,34.445,206.67,-28.02,-5.03,,-3.97,,111.35,-58.3
6,2022-09-25,fr,1,20.82,20.82,-4.95,0.0,,-1.33,,7.3,-7.24
0,2022-09-25,de,3,53.77,161.31,-49.14,-6.37,,-49.22,,14.92,-41.66
52,2022-09-25,de,2,16.8,33.6,-11.8,-0.74,,-0.6,,8.36,-12.1
5,2022-09-25,de,2,21.84,43.68,-10.94,-1.56,,-11.96,,7.9,-11.32
37,2022-09-25,de,25,23.7072,592.68,-176.5,-19.97,,-74.38,1.0,148.16,-173.67000000000002
13,2022-09-25,us,3,51.58,154.74,-57.05,-3.12,,-59.84,,-9.25,-43.980000000000004
3,2022-09-25,fr,1,54.98,54.98,-16.12,-4.16,,-7.53,,12.48,-14.69
18,2022-09-25,nl,2,29.95,59.9,-11.44,-2.06,,-0.73,,27.27,-18.4
35,2022-09-25,de,2,26.88,53.76,-7.92,0.0,,-3.84,,26.22,-15.78
34,2022-09-25,nl,2,8.95,17.9,-4.18,-1.37,,,,5.73,-6.62
20,2022-09-25,us,8,39.77625,318.21,-59.68,-17.11,-33.5,-51.77,2.0,45.27,-110.88
45,2022-09-25,de,1,18.48,18.48,-4.0,0.0,,-30.52,,-21.43,-5.39
9,2022-09-25,se,1,10.5,10.5,-1.56,-0.71,,,,3.84,-4.39
8,2022-09-25,de,9,22.022222221999996,198.2,-50.13,-12.49,,-20.34,,67.34,-47.9
39,2022-09-25,de,6,15.12,90.72,-15.42,0.0,,-15.4,,25.17,-34.730000000000004
22,2022-09-25,uk,3,29.393333333,88.18,-14.02,-4.19,,-36.93,,8.13,-24.91
53,2022-09-25,de,1,16.8,16.8,-5.47,-0.74,,-0.3,1.0,20.78,-5.63
7,2022-09-25,de,3,21.84,65.52,-15.54,0.0,,-15.05,,27.33,-7.600000000000003
32,2022-09-25,uk,3,24.723333333000003,74.17,-13.74,-4.19,,-23.61,1.0,12.74,-24.47
55,2022-09-25,de,1,11.76,11.76,-6.98,-1.06,,-8.03,,-8.46,-4.15
10,2022-09-25,de,3,15.156666667,45.47,-9.21,0.0,,-4.23,,15.8,-16.23
11,2022-09-25,fr,3,16.51,49.53,-5.82,-2.08,,-1.12,,18.67,-21.84
9,2022-09-25,de,13,8.632307692000001,112.22,-20.28,-2.51,,-18.34,1.0,23.99,-48.66
8,2022-09-25,es,2,22.3,44.6,-11.14,-3.3,,-13.49,,4.69,-11.98
4,2022-09-25,de,5,22.176,110.88,-27.65,-7.97,,-29.89,,17.22,-28.15
20,2022-09-25,it,1,28.68,28.68,-5.86,-1.43,,-17.73,,-7.01,-10.67
4,2022-09-25,es,1,20.65,20.65,-5.53,-1.03,,-7.36,,-1.22,-7.95
